item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date,region
브로콜리,280,브로콜리(국산)(1개),0,상품,4,1개,당일 (10/29),"3,490",1일전 (10/28),"3,615",1주일전 (10/22),"4,740",2주일전 (10/15),"5,040",1개월전,"4,344",1년전,"2,986",일평년,"2,986",2024-10-29,울산
브로콜리,280,브로콜리(국산)(1개),0,상품,4,1개,당일 (10/30),"3,490",1일전 (10/29),"3,490",1주일전 (10/23),"3,240",2주일전 (10/16),"4,740",1개월전,"4,344",1년전,"2,986",일평년,"2,986",2024-10-30,울산
