item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/25),"2,417",1일전 (10/24),"2,273",1주일전 (10/18),"2,054",2주일전 (10/11),"1,973",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-25 17:15:48.117773+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/21),"2,055",1일전 (10/20),-,1주일전 (10/14),"1,985",2주일전 (10/07),"1,854",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-21 17:18:32.717947+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (08/13),"1,764",1일전 (08/12),"1,757",1주일전 (08/06),"1,817",2주일전 (07/30),"1,752",1개월전,"1,617",1년전,"1,625",일평년,"1,321",2024-08-13 17:19:05.214481+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/22),"2,076",1일전 (10/21),"2,055",1주일전 (10/15),"1,986",2주일전 (10/08),"1,861",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-22 17:19:19.054829+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/23),"2,094",1일전 (10/22),"2,076",1주일전 (10/16),"2,026",2주일전 (10/09),-,1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-23 17:19:26.778220+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/24),"2,273",1일전 (10/23),"2,094",1주일전 (10/17),"2,139",2주일전 (10/10),"1,865",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-24 17:19:39.658059+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/25),"2,417",1일전 (10/24),"2,273",1주일전 (10/18),"2,054",2주일전 (10/11),"1,973",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-25 17:19:45.400901+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/26),-,1일전 (10/25),"2,417",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-26 17:19:53.088317+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/26),-,1일전 (10/25),"2,417",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-26 09:57:59.735512+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/29),"2,650",1일전 (10/28),"2,650",1주일전 (10/22),"1,980",2주일전 (10/15),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-29 22:49:52.119923+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/29),"2,650",1일전 (10/28),"2,650",1주일전 (10/22),"1,980",2주일전 (10/15),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-29 23:09:04.140088+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/29),"2,650",1일전 (10/28),"2,650",1주일전 (10/22),"1,980",2주일전 (10/15),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-29 23:32:22.286822+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/29),"2,650",1일전 (10/28),"2,650",1주일전 (10/22),"1,980",2주일전 (10/15),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-29 23:47:18.025415+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/29),"2,650",1일전 (10/28),"2,650",1주일전 (10/22),"1,980",2주일전 (10/15),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-29 23:59:12.538564+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 00:26:29.329936+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 00:42:36.808945+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 00:57:25.756680+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 01:30:10.737633+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 02:09:10.821894+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 02:30:25.052552+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 02:42:20.654944+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 02:57:09.142001+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 03:32:05.898362+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 03:50:06.191906+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 04:08:51.909751+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 04:24:43.907167+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 04:38:39.739641+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 04:50:21.205177+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 05:22:03.602338+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 05:40:22.651839+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 05:57:19.629378+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 06:22:11.855158+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 06:38:28.169910+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 06:50:25.768853+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 08:27:55.232196+09:00
풋고추,242,풋고추(녹광 등)(100g),0,상품,4,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 08:41:05.886190+09:00
풋고추,242,풋고추(녹광 등)(100g),00,상품,04,100g,당일 (10/30),"2,650",1일전 (10/29),"2,650",1주일전 (10/23),"1,980",2주일전 (10/16),"2,650",1개월전,"2,109",1년전,"1,754",일평년,"1,361",2024-10-30 10:51:35.858223+09:00
