item_name,item_code,kind_name,kind_code,rank,rank_code,unit,day1,dpr1,day2,dpr2,day3,dpr3,day4,dpr4,day5,dpr5,day6,dpr6,day7,dpr7,date
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/25),"3,678",1일전 (10/24),-,1주일전 (10/18),-,2주일전 (10/11),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-25 17:15:48.117773+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/25),"3,678",1일전 (10/24),-,1주일전 (10/18),-,2주일전 (10/11),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-25 17:18:14.033898+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/25),"3,678",1일전 (10/24),-,1주일전 (10/18),-,2주일전 (10/11),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-25 17:19:45.400901+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/26),-,1일전 (10/25),"3,678",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-26 17:19:53.088317+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/26),-,1일전 (10/25),"3,678",1주일전 (10/19),-,2주일전 (10/12),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-26 09:57:59.735512+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/29),"4,500",1일전 (10/28),"3,830",1주일전 (10/22),-,2주일전 (10/15),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-29 22:49:52.119923+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/29),"4,500",1일전 (10/28),"3,830",1주일전 (10/22),-,2주일전 (10/15),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-29 23:09:04.140088+09:00
갓,216,갓(1kg),0,상품,4,1kg,당일 (10/29),"4,500",1일전 (10/28),"3,830",1주일전 (10/22),-,2주일전 (10/15),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-29 23:32:22.286822+09:00
갓,216,갓(1kg),00,상품,04,1kg,당일 (10/29),"4,500",1일전 (10/28),"3,830",1주일전 (10/22),-,2주일전 (10/15),-,1개월전,-,1년전,-,일평년,"3,731",2024-10-29 23:47:18.025415+09:00
